face_detected,eyes_detected,fd_time,ed_time
1,,13.861653327941895,
0,,13.861653327941895,
1,,13.911177396774292,
0,,13.911177396774292,
1,,13.947171211242676,
0,,13.947171211242676,
1,,13.985715866088867,
0,,13.985715866088867,
1,,14.03258204460144,
0,,14.03258204460144,
1,,14.09027910232544,
0,,14.09027910232544,
1,,14.127772092819214,
0,,14.127772092819214,
1,,14.165772438049316,
0,,14.165772438049316,
1,,14.209795713424683,
0,,14.209795713424683,
1,,14.252808094024658,
0,,14.252808094024658,
1,,14.294344425201416,
0,,14.294344425201416,
1,,14.329732418060303,
0,,14.329732418060303,
1,,14.364744424819946,
0,,14.364744424819946,
1,,14.416699647903442,
0,,14.416699647903442,
1,,14.459763526916504,
0,,14.459763526916504,
1,,14.495285034179688,
0,,14.495285034179688,
1,,14.557743787765503,
0,,14.557743787765503,
1,,14.606945037841797,
0,,14.606945037841797,
1,,14.645941734313965,
0,,14.645941734313965,
1,,14.697547197341919,
0,,14.697547197341919,
1,,14.74257230758667,
0,,14.74257230758667,
1,,14.784129858016968,
0,,14.784129858016968,
1,,14.834163665771484,
0,,14.834163665771484,
1,,14.89168930053711,
0,,14.89168930053711,
1,,14.932691812515259,
0,,14.932691812515259,
1,,14.971987247467041,
0,,14.971987247467041,
1,,15.010195255279541,
0,,15.010195255279541,
1,,15.0520920753479,
0,,15.0520920753479,
1,,15.092617988586426,
0,,15.092617988586426,
1,,15.132614135742188,
0,,15.132614135742188,
1,,15.17362356185913,
0,,15.17362356185913,
1,,15.228178977966309,
0,,15.228178977966309,
1,,15.275229215621948,
0,,15.275229215621948,
1,,15.32629680633545,
0,,15.32629680633545,
1,,15.37130880355835,
0,,15.37130880355835,
1,,15.418853044509888,
0,,15.418853044509888,
1,,15.463888168334961,
0,,15.463888168334961,
1,,15.509413957595825,
0,,15.509413957595825,
1,,15.557413816452026,
0,,15.557413816452026,
1,,15.601957082748413,
0,,15.601957082748413,
1,,15.643961668014526,
0,,15.643961668014526,
1,,15.702522277832031,
0,,15.702522277832031,
1,,15.754521131515503,
0,,15.754521131515503,
1,,15.799077987670898,
0,,15.799077987670898,
1,,15.835066080093384,
0,,15.835066080093384,
1,,15.877594470977783,
0,,15.877594470977783,
1,,15.911598205566406,
0,,15.911598205566406,
1,,15.961618900299072,
0,,15.961618900299072,
1,,16.005144596099854,
0,,16.005144596099854,
1,,16.05216145515442,
0,,16.05216145515442,
1,,16.100703239440918,
0,,16.100703239440918,
1,,16.151705503463745,
0,,16.151705503463745,
1,,16.187240600585938,
0,,16.187240600585938,
1,,16.24423885345459,
0,,16.24423885345459,
1,,16.285783290863037,
0,,16.285783290863037,
1,,16.33978772163391,
0,,16.33978772163391,
1,,16.38233232498169,
0,,16.38233232498169,
1,,16.434478282928467,
0,,16.434478282928467,
1,,16.475990295410156,
0,,16.475990295410156,
1,,16.51700782775879,
0,,16.51700782775879,
1,,16.554999828338623,
0,,16.554999828338623,
1,,16.60952377319336,
0,,16.60952377319336,
1,,16.645524978637695,
0,,16.645524978637695,
1,,16.689066410064697,
0,,16.689066410064697,
1,,16.736064910888672,
0,,16.736064910888672,
1,,16.782601594924927,
0,,16.782601594924927,
1,,16.833598613739014,
0,,16.833598613739014,
1,,16.87812829017639,
0,,16.87812829017639,
1,,16.920121669769287,
0,,16.920121669769287,
1,,16.973132371902466,
0,,16.973132371902466,
1,,17.017861127853394,
0,,17.017861127853394,
1,,17.06588578224182,
0,,17.06588578224182,
1,,17.114408254623413,
0,,17.114408254623413,
1,,17.163410663604736,
0,,17.163410663604736,
1,,17.19894790649414,
0,,17.19894790649414,
1,,17.239949226379395,
0,,17.239949226379395,
1,,17.283490657806396,
0,,17.283490657806396,
1,,17.329087495803833,
0,,17.329087495803833,
1,,17.367088079452515,
0,,17.367088079452515,
1,,17.401612043380737,
0,,17.401612043380737,
1,,17.442607164382935,
0,,17.442607164382935,
1,,17.488142251968384,
0,,17.488142251968384,
1,,17.567168474197388,
0,,17.567168474197388,
1,,17.60669994354248,
0,,17.60669994354248,
1,,17.64169955253601,
0,,17.64169955253601,
1,,17.67724633216858,
0,,17.67724633216858,
1,,17.725293397903442,
0,,17.725293397903442,
1,,17.7753746509552,
0,,17.7753746509552,
1,,17.825085878372192,
0,,17.825085878372192,
1,,17.874159574508667,
0,,17.874159574508667,
1,,17.91647696495056,
0,,17.91647696495056,
1,,17.968537092208862,
0,,17.968537092208862,
1,,18.014596700668335,
0,,18.014596700668335,
1,,18.060609102249146,
0,,18.060609102249146,
1,,18.104883193969727,
0,,18.104883193969727,
1,,18.157920122146606,
0,,18.157920122146606,
1,,18.197479009628296,
0,,18.197479009628296,
1,,18.248603105545044,
0,,18.248603105545044,
1,,18.285128831863403,
0,,18.285128831863403,
1,,18.32212471961975,
0,,18.32212471961975,
1,,18.37614107131958,
0,,18.37614107131958,
1,,18.42367124557495,
0,,18.42367124557495,
1,,18.470617055892944,
0,,18.470617055892944,
1,,18.513159036636353,
0,,18.513159036636353,
1,,18.550158977508545,
0,,18.550158977508545,
1,,18.58770513534546,
0,,18.58770513534546,
1,,18.63575530052185,
0,,18.63575530052185,
1,,18.686301708221436,
0,,18.686301708221436,
1,,18.722660303115845,
0,,18.722660303115845,
1,,18.770505905151367,
0,,18.770505905151367,
1,,18.81431818008423,
0,,18.81431818008423,
1,,18.85938835144043,
0,,18.85938835144043,
1,,18.90756344795227,
0,,18.90756344795227,
1,,18.953562021255493,
0,,18.953562021255493,
1,,18.986088752746582,
0,,18.986088752746582,
1,,19.01808762550354,
0,,19.01808762550354,
1,,19.0681791305542,
0,,19.0681791305542,
1,,19.11119055747986,
0,,19.11119055747986,
1,,19.169203281402588,
0,,19.169203281402588,
1,,19.20671844482422,
0,,19.20671844482422,
1,,19.255995988845825,
0,,19.255995988845825,
1,,19.29954242706299,
0,,19.29954242706299,
1,,19.351582288742065,
0,,19.351582288742065,
1,,19.400153398513794,
0,,19.400153398513794,
1,,19.44320034980774,
0,,19.44320034980774,
1,,19.482640981674194,
0,,19.482640981674194,
1,,19.5236713886261,
0,,19.5236713886261,
1,,19.577685832977295,
0,,19.577685832977295,
1,,19.623217344284058,
0,,19.623217344284058,
1,,19.66222310066223,
0,,19.66222310066223,
1,,19.703766107559204,
0,,19.703766107559204,
1,,19.750767946243286,
0,,19.750767946243286,
1,,19.798298835754395,
0,,19.798298835754395,
1,,19.841299533843994,
0,,19.841299533843994,
1,,19.891829252243042,
0,,19.891829252243042,
1,,19.9308340549469,
0,,19.9308340549469,
1,,19.98343849182129,
0,,19.98343849182129,
1,,20.02271819114685,
0,,20.02271819114685,
1,,20.067965745925903,
0,,20.067965745925903,
1,,20.105502605438232,
0,,20.105502605438232,
1,,20.142500400543213,
0,,20.142500400543213,
1,,20.193089962005615,
0,,20.193089962005615,
1,,20.240187883377075,
0,,20.240187883377075,
1,,20.291724681854248,
0,,20.291724681854248,
1,,20.32672905921936,
0,,20.32672905921936,
1,,20.36943531036377,
0,,20.36943531036377,
1,,20.415604829788208,
0,,20.415604829788208,
1,,20.45060658454895,
0,,20.45060658454895,
1,,20.49013352394104,
0,,20.49013352394104,
1,,20.524134635925293,
0,,20.524134635925293,
1,,20.567147970199585,
0,,20.567147970199585,
1,,20.602678298950195,
0,,20.602678298950195,
1,,20.648723125457764,
0,,20.648723125457764,
1,,20.686269760131836,
0,,20.686269760131836,
1,,20.766336679458618,
0,,20.766336679458618,
1,,20.808364629745483,
0,,20.808364629745483,
1,,20.856398820877075,
0,,20.856398820877075,
1,,20.904704809188843,
0,,20.904704809188843,
1,,20.943729639053345,
0,,20.943729639053345,
1,,20.985270023345947,
0,,20.985270023345947,
1,,21.026268482208252,
0,,21.026268482208252,
1,,21.085950136184692,
0,,21.085950136184692,
1,,21.124950885772705,
0,,21.124950885772705,
1,,21.16996932029724,
0,,21.16996932029724,
1,,21.211488008499146,
0,,21.211488008499146,
1,,21.24948239326477,
0,,21.24948239326477,
1,,21.294803380966187,
0,,21.294803380966187,
1,,21.34585690498352,
0,,21.34585690498352,
1,,21.381390810012817,
0,,21.381390810012817,
1,,21.423391580581665,
0,,21.423391580581665,
1,,21.462398529052734,
0,,21.462398529052734,
1,,21.50393509864807,
0,,21.50393509864807,
1,,21.567573070526123,
0,,21.567573070526123,
1,,21.608115911483765,
0,,21.608115911483765,
1,,21.64415431022644,
0,,21.64415431022644,
1,,21.694749355316162,
0,,21.694749355316162,
1,,21.733810424804688,
0,,21.733810424804688,
1,,21.768812894821167,
0,,21.768812894821167,
1,,21.8213312625885,
0,,21.8213312625885,
1,,21.865378856658936,
0,,21.865378856658936,
1,,21.90394401550293,
0,,21.90394401550293,
1,,21.97503137588501,
0,,21.97503137588501,
1,,22.020562887191772,
0,,22.020562887191772,
1,,22.060075521469116,
0,,22.060075521469116,
1,,22.118570566177368,
0,,22.118570566177368,
1,,22.16360902786255,
0,,22.16360902786255,
1,,22.229155778884888,
0,,22.229155778884888,
1,,22.27618932723999,
0,,22.27618932723999,
1,,22.325024604797363,
0,,22.325024604797363,
1,,22.368736267089844,
0,,22.368736267089844,
1,,22.40584683418274,
0,,22.40584683418274,
1,,22.450878143310547,
0,,22.450878143310547,
1,,22.489421129226685,
0,,22.489421129226685,
1,,22.52541971206665,
0,,22.52541971206665,
1,,22.578660488128662,
0,,22.578660488128662,
1,,22.627208709716797,
0,,22.627208709716797,
1,,22.669222354888916,
0,,22.669222354888916,
1,,22.723267078399658,
0,,22.723267078399658,
1,,22.764272928237915,
0,,22.764272928237915,
1,,22.79986262321472,
0,,22.79986262321472,
1,,22.848625898361206,
0,,22.848625898361206,
1,,22.891169548034668,
0,,22.891169548034668,
1,,22.933172941207886,
0,,22.933172941207886,
1,,22.977207899093628,
0,,22.977207899093628,
1,,23.027806997299194,
0,,23.027806997299194,
1,,23.068816423416138,
0,,23.068816423416138,
1,,23.107354402542114,
0,,23.107354402542114,
1,,23.15233612060547,
0,,23.15233612060547,
1,,23.195924758911133,
0,,23.195924758911133,
1,,23.235925436019897,
0,,23.235925436019897,
1,,23.275931358337402,
0,,23.275931358337402,
1,,23.327468633651733,
0,,23.327468633651733,
1,,23.375467538833618,
0,,23.375467538833618,
1,,23.420869827270508,
0,,23.420869827270508,
1,,23.466935396194458,
0,,23.466935396194458,
1,,23.508463382720947,
0,,23.508463382720947,
1,,23.553510427474976,
0,,23.553510427474976,
1,,23.592038869857788,
0,,23.592038869857788,
1,,23.63688635826111,
0,,23.63688635826111,
1,,23.676982164382935,
0,,23.676982164382935,
1,,23.71949815750122,
0,,23.71949815750122,
1,,23.76451849937439,
0,,23.76451849937439,
1,,23.822073936462402,
0,,23.822073936462402,
1,,23.86207413673401,
0,,23.86207413673401,
1,,23.911586046218872,
0,,23.911586046218872,
1,,23.960100412368774,
0,,23.960100412368774,
1,,23.9986355304718,
0,,23.9986355304718,
1,,24.04063582420349,
0,,24.04063582420349,
1,,24.08168387413025,
0,,24.08168387413025,
1,,24.122206211090088,
0,,24.122206211090088,
1,,24.15943431854248,
0,,24.15943431854248,
1,,24.22992515563965,
0,,24.22992515563965,
1,,24.27897596359253,
0,,24.27897596359253,
1,,24.320149898529053,
0,,24.320149898529053,
1,,24.356149196624756,
0,,24.356149196624756,
1,,24.399717569351196,
0,,24.399717569351196,
1,,24.43670916557312,
0,,24.43670916557312,
1,,24.475895643234253,
0,,24.475895643234253,
1,,24.52347731590271,
0,,24.52347731590271,
1,,24.560478687286377,
0,,24.560478687286377,
1,,24.625816583633423,
0,,24.625816583633423,
1,,24.664817094802856,
0,,24.664817094802856,
1,,24.711373805999756,
0,,24.711373805999756,
1,,24.76339030265808,
0,,24.76339030265808,
1,,24.80010151863098,
0,,24.80010151863098,
1,,24.854896783828735,
0,,24.854896783828735,
1,,24.90844416618347,
0,,24.90844416618347,
1,,24.94944667816162,
0,,24.94944667816162,
1,,24.9970223903656,
0,,24.9970223903656,
1,,25.04659128189087,
0,,25.04659128189087,
1,,25.092140436172485,
0,,25.092140436172485,
1,,25.133198022842407,
0,,25.133198022842407,
1,,25.174187421798706,
0,,25.174187421798706,
1,,25.220736026763916,
0,,25.220736026763916,
1,,25.255736589431763,
0,,25.255736589431763,
1,,25.294300317764282,
0,,25.294300317764282,
1,,25.341794729232788,
0,,25.341794729232788,
1,,25.385334730148315,
0,,25.385334730148315,
1,,25.423335552215576,
0,,25.423335552215576,
1,,25.46736788749695,
0,,25.46736788749695,
1,,25.5174400806427,
0,,25.5174400806427,
1,,25.56443476676941,
0,,25.56443476676941,
1,,25.60499405860901,
0,,25.60499405860901,
1,,25.659008026123047,
0,,25.659008026123047,
1,,25.69853687286377,
0,,25.69853687286377,
1,,25.759772300720215,
0,,25.759772300720215,
1,,25.80333137512207,
0,,25.80333137512207,
1,,25.840328693389893,
0,,25.840328693389893,
1,,25.895874500274658,
0,,25.895874500274658,
1,,25.946908712387085,
0,,25.946908712387085,
1,,25.999926328659058,
0,,25.999926328659058,
1,,26.064969301223755,
0,,26.064969301223755,
1,,26.12104845046997,
0,,26.12104845046997,
1,,26.165046453475952,
0,,26.165046453475952,
1,,26.215602159500122,
0,,26.215602159500122,
1,,26.260147094726562,
0,,26.260147094726562,
1,,26.310693502426147,
0,,26.310693502426147,
1,,26.361831426620483,
0,,26.361831426620483,
1,,26.40638566017151,
0,,26.40638566017151,
1,,26.44941544532776,
0,,26.44941544532776,
1,,26.487961530685425,
0,,26.487961530685425,
1,,26.529960870742798,
0,,26.529960870742798,
1,,26.57296919822693,
0,,26.57296919822693,
1,,26.618366718292236,
0,,26.618366718292236,
1,,26.66943860054016,
0,,26.66943860054016,
1,,26.710991621017456,
0,,26.710991621017456,
1,,26.770238399505615,
0,,26.770238399505615,
1,,26.808396816253662,
0,,26.808396816253662,
1,,26.846384525299072,
0,,26.846384525299072,
1,,26.885904788970947,
0,,26.885904788970947,
1,,26.924087285995483,
0,,26.924087285995483,
1,,26.96108341217041,
0,,26.96108341217041,
1,,27.001617908477783,
0,,27.001617908477783,
1,,27.047616958618164,
0,,27.047616958618164,
1,,27.10219383239746,
0,,27.10219383239746,
1,,27.138190746307373,
0,,27.138190746307373,
1,,27.18583607673645,
0,,27.18583607673645,
1,,27.237881183624268,
0,,27.237881183624268,
1,,27.28389024734497,
0,,27.28389024734497,
1,,27.338464975357056,
0,,27.338464975357056,
1,,27.386776447296143,
0,,27.386776447296143,
1,,27.450825929641724,
0,,27.450825929641724,
1,,27.517378330230713,
0,,27.517378330230713,
1,,27.560378074645996,
0,,27.560378074645996,
1,,27.60691738128662,
0,,27.60691738128662,
1,,27.649954557418823,
0,,27.649954557418823,
1,,27.696480989456177,
0,,27.696480989456177,
1,,27.74047565460205,
0,,27.74047565460205,
1,,27.788999557495117,
0,,27.788999557495117,
1,,27.832999229431152,
0,,27.832999229431152,
1,,27.87801742553711,
0,,27.87801742553711,
1,,27.924540042877197,
0,,27.924540042877197,
1,,27.97354793548584,
0,,27.97354793548584,
1,,28.02408456802368,
0,,28.02408456802368,
1,,28.06208348274231,
0,,28.06208348274231,
1,,28.11065983772278,
0,,28.11065983772278,
1,,28.164685010910034,
0,,28.164685010910034,
1,,28.213228940963745,
0,,28.213228940963745,
1,,28.26164960861206,
0,,28.26164960861206,
1,,28.315176486968994,
0,,28.315176486968994,
1,,28.359181880950928,
0,,28.359181880950928,
1,,28.40371561050415,
0,,28.40371561050415,
1,,28.448746919631958,
0,,28.448746919631958,
1,,28.50235676765442,
0,,28.50235676765442,
1,,28.55035948753357,
0,,28.55035948753357,
1,,28.593905925750732,
0,,28.593905925750732,
1,,28.642725467681885,
0,,28.642725467681885,
1,,28.688469886779785,
0,,28.688469886779785,
1,,28.728842735290527,
0,,28.728842735290527,
1,,28.783937692642212,
0,,28.783937692642212,
1,,28.82805061340332,
0,,28.82805061340332,
1,,28.88559603691101,
0,,28.88559603691101,
1,,28.939659357070923,
0,,28.939659357070923,
1,,28.996262550354004,
0,,28.996262550354004,
1,,29.0533607006073,
0,,29.0533607006073,
1,,29.10793423652649,
0,,29.10793423652649,
1,,29.14893388748169,
0,,29.14893388748169,
0,,29.192452430725098,
0,,29.22344732284546,
0,,29.275475025177002,
0,,29.308002710342407,
0,,29.351008415222168,
0,,29.399604320526123,
1,,29.445636510849,
0,,29.445636510849,
1,,29.502211332321167,
0,,29.502211332321167,
1,,29.553210973739624,
0,,29.553210973739624,
1,,29.624953031539917,
0,,29.624953031539917,
1,,29.69159722328186,
0,,29.69159722328186,
1,,29.76073956489563,
0,,29.76073956489563,
1,,29.828413486480713,
0,,29.828413486480713,
1,,29.89315438270569,
0,,29.89315438270569,
1,,29.95478081703186,
0,,29.95478081703186,
1,,30.026081562042236,
0,,30.026081562042236,
1,,30.089165925979614,
0,,30.089165925979614,
1,,30.15015149116516,
0,,30.15015149116516,
1,,30.21287965774536,
0,,30.21287965774536,
1,,30.27423930168152,
0,,30.27423930168152,
0,,30.334485054016113,
1,,30.381494998931885,
0,,30.381494998931885,
1,,30.44404935836792,
0,,30.44404935836792,
1,,30.494590044021606,
0,,30.494590044021606,
1,,30.555731296539307,
0,,30.555731296539307,
0,,30.615327835083008,
0,,30.659685850143433,
0,,30.71108913421631,
0,,30.75812077522278,
0,,30.806917190551758,
0,,30.847483158111572,
0,,30.916792154312134,
0,,30.96599555015564,
0,,31.006253480911255,
0,,31.056474208831787,
0,,31.123120307922363,
0,,31.176796913146973,
0,,31.22937250137329,
0,,31.275659322738647,
0,,31.323742151260376,
1,,31.36888313293457,
0,,31.36888313293457,
1,,31.4194073677063,
0,,31.4194073677063,
0,,31.48139524459839,
0,,31.526471853256226,
0,,31.573691368103027,
0,,31.624377489089966,
0,,31.66838049888611,
1,,31.72119975090027,
0,,31.72119975090027,
1,,31.78240180015564,
0,,31.78240180015564,
1,,31.848344087600708,
0,,31.848344087600708,
1,,31.910919427871704,
0,,31.910919427871704,
1,,31.973940134048462,
0,,31.973940134048462,
1,,32.03029465675354,
0,,32.03029465675354,
1,,32.07631778717041,
0,,32.07631778717041,
1,,32.129855155944824,
0,,32.129855155944824,
1,,32.17812752723694,
0,,32.17812752723694,
1,,32.225234508514404,
0,,32.225234508514404,
1,,32.270750999450684,
0,,32.270750999450684,
1,,32.34437966346741,
0,,32.34437966346741,
1,,32.41116642951965,
0,,32.41116642951965,
1,,32.47847294807434,
0,,32.47847294807434,
1,,32.5559139251709,
0,,32.5559139251709,
1,,32.636635303497314,
0,,32.636635303497314,
1,,32.6992301940918,
0,,32.6992301940918,
1,,32.77652978897095,
0,,32.77652978897095,
1,,32.83605480194092,
0,,32.83605480194092,
1,,32.90297198295593,
0,,32.90297198295593,
1,,32.96197462081909,
0,,32.96197462081909,
1,,33.02754616737366,
0,,33.02754616737366,
1,,33.08566212654114,
0,,33.08566212654114,
1,,33.15724968910217,
0,,33.15724968910217,
1,,33.22227501869202,
0,,33.22227501869202,
1,,33.27549338340759,
0,,33.27549338340759,
1,,33.34346294403076,
0,,33.34346294403076,
1,,33.4110472202301,
0,,33.4110472202301,
1,,33.465468883514404,
